name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;freeplay;short_title;
rescrdsa;"Rescue Raider (stand-alone)";"1987";Bally/Midway;NO;rescraid;YES;rescraid;-;YES;NO;NO;-;NO;YES;NO;NO;balsente.c;"Mame 0.37b4 (0.40)";"2000-06-16";"Mame 0.132u5";"2009-07-16";1;1;2;1;1;RASTER;"0";HORIZONTAL;256;240;59.185606;"double joystick (8-way)";"CRT 15kHz";"M6809,Z80";"maincpu M6809 @1.25 MHz, audiocpu Z80 @4 MHz";"CEM3394,CEM3394,CEM3394,CEM3394,CEM3394,CEM3394";"cem1 CEM3394, cem2 CEM3394, cem3 CEM3394, cem4 CEM3394, cem5 CEM3394, cem6 CEM3394";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving";Shooter;-;Shooter;-;NO;YES;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;-;NO;"Rescue Raider";
rescue;Rescue;"1982";"Stern Electronics";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;galaxian/scobra.cpp;"Mame 0.25";"1997-06-28";"Mame 0.256";"2023-06-28";1;1;2;1;1;RASTER;"90";VERTICAL;256;224;60.606061;"double joystick (8-way)";"CRT 15kHz";"Zilog Z80";"maincpu Zilog Z80 @3.72 MHz, audiocpu Zilog Z80 @1.78975 MHz";"Speaker,AY-3-8910A PSG";"mono Speaker, ay1 AY-3-8910A PSG @1.78975 MHz, ay2 AY-3-8910A PSG @1.78975 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Flying";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P alt";https://archive.org/details/arcade_rescue;"https://www.youtube.com/watch?v=6wHA3p8f9UI";-;0;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";"1982";-;NO;Rescue;
rescueb;"Tuono Blu (bootleg of Rescue)";"1982";"bootleg (Videl Games)";NO;rescue;YES;rescue;-;YES;NO;NO;-;NO;YES;NO;YES;galaxian/scobra.cpp;"Mame 0.143u4";"2011-08-25";"Mame 0.256";"2023-06-28";1;1;2;1;1;RASTER;"90";VERTICAL;256;224;60.606061;"double joystick (8-way)";"CRT 15kHz";"Zilog Z80";"maincpu Zilog Z80 @3.72 MHz, audiocpu Zilog Z80 @1.78975 MHz";"Speaker,AY-3-8910A PSG";"mono Speaker, ay1 AY-3-8910A PSG @1.78975 MHz, ay2 AY-3-8910A PSG @1.78975 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Flying";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P alt";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Tuono Blu";
rescuefe;"Rescue (Free Enterprise Games, bootleg)";"1982";"bootleg (Free Enterprise Games)";NO;rescue;YES;rescue;-;YES;NO;NO;-;NO;YES;NO;YES;galaxian/scobra.cpp;"Mame 0.166";"2015-09-30";"Mame 0.256";"2023-06-28";1;1;2;1;1;RASTER;"90";VERTICAL;256;224;60.606061;"double joystick (8-way)";"CRT 15kHz";"Zilog Z80";"maincpu Zilog Z80 @3.72 MHz, audiocpu Zilog Z80 @1.78975 MHz";"Speaker,AY-3-8910A PSG";"mono Speaker, ay1 AY-3-8910A PSG @1.78975 MHz, ay2 AY-3-8910A PSG @1.78975 MHz";PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Flying";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;???;-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;Rescue;
roishtar;"The Return of Ishtar";"1986";Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"namco/namcos86.cpp";"Mame 0.35b13";"1999-05-24";"Mame 0.256";"2023-06-28";1;2;2;1;1;RASTER;"0";HORIZONTAL;288;224;60.606061;"double joystick (8-way)";"CRT 15kHz";"Motorola MC6809E,Hitachi HD63701V0";"cpu1 Motorola MC6809E @1.536 MHz, cpu2 Motorola MC6809E @1.536 MHz, mcu Hitachi HD63701V0 @6.144 MHz";"Speaker,YM2151 OPM,Namco CUS30";"mono Speaker, ymsnd YM2151 OPM @3.57958 MHz, namco Namco CUS30 @0.24 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Maze / Fighter";Maze;"Tower of Druaga";English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";https://archive.org/details/arcade_roishtar;"https://www.youtube.com/watch?v=CDKDqP6fFJs";-;0;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";-;-;NO;"The Return of Ishtar";
sarge;Sarge;"1985";"Bally Midway";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"midway/mcr3.cpp";"Mame 0.30";"1998-01-08";"Mame 0.256";"2023-06-28";2;2;2;2;1;RASTER;"0";HORIZONTAL;512;480;30.000000;"vertical double joystick (2-way)";"CRT 31kHz";"Zilog Z80,Motorola MC6809E";"maincpu Zilog Z80 @5 MHz, tcs:cpu Motorola MC6809E @2 MHz";"Speaker,Midway Turbo Cheap Squeak Sound Board,AD7533 DAC,Biquad Filter";"lspeaker Speaker, rspeaker Speaker, tcs Midway Turbo Cheap Squeak Sound Board @8 MHz, tcs:dac AD7533 DAC, tcs:dac_filter2 Biquad Filter, tcs:dac_filter1 Biquad Filter, tcs:dac_filter0 Biquad Filter";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;NODUMP;-;"Shooter / Field";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=jKd4sNBNblE";-;0;NO;NO;NO;NO;English;"70 to 80 (Good)";-;-;YES;Sarge;
screwloo;"Screw Loose (prototype)";"1983";Mylstar;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;gottlieb/gottlieb.cpp;"Mame 0.37b2 (0.38)";"2000-05-06";"Mame 0.256";"2023-06-28";1;2;2;1;1;RASTER;"0";HORIZONTAL;256;240;61.419025;"double joystick (8-way)";"CRT 15kHz";"Intel 8088,MOS Technology 6502";"maincpu Intel 8088 @5 MHz, r2sound:audiocpu MOS Technology 6502 @1 MHz, r2sound:speechcpu MOS Technology 6502 @1 MHz";"Speaker,Gottlieb Sound rev. 2,AD7528 DAC,AY-3-8913 PSG,GI SP0250 LPC";"speaker Speaker, r2sound Gottlieb Sound rev. 2, r2sound:dac AD7528 DAC, r2sound:dacvol AD7528 DAC, r2sound:ay1 AY-3-8913 PSG @2 MHz, r2sound:ay2 AY-3-8913 PSG @2 MHz, r2sound:spsnd GI SP0250 LPC @3.12 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Field";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P alt";https://archive.org/details/arcade_screwloo;"https://www.youtube.com/watch?v=g9i8isOpw04";-;0;NO;NO;NO;NO;English;"70 to 80 (Good)";"1983";-;YES;"Screw Loose";
sheriff;Sheriff;"1979";Nintendo;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"nintendo/n8080.cpp";"Mame 0.37b2 (0.38)";"2000-05-06";"Mame 0.256";"2023-06-28";2;1;1;1;1;RASTER;"270";VERTICAL;256;224;61.523438;"double joystick (8-way)";"CRT 15kHz";"Intel 8080A,Intel 8035";"maincpu Intel 8080A @2.16 MHz, audiocpu Intel 8035 @6 MHz";"Speaker,1-Bit DAC,TI SN76477 CSG";"speaker Speaker, n8080_dac 1-Bit DAC, snsnd TI SN76477 CSG";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Field";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P alt";-;"https://www.youtube.com/watch?v=26xaRbR0tl8";-;0;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";"197x";"29043;29031";NO;Sheriff;
soniccar;"Waku Waku Sonic Patrol Car";"1991";Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;"sega/segac2.cpp";"Mame 0.166";"2015-09-30";"Mame 0.256";"2023-06-28";1;4;1;1;1;RASTER;"0";HORIZONTAL;256;224;59.922743;"double joystick (2-way)";"CRT 15kHz";"Motorola MC68000";"maincpu Motorola MC68000 @8.948862 MHz";"Sega 315-5313 Megadrive VDP,Sega VDP PSG,Speaker,YM3438 OPN2C,NEC uPD7759";"gen_vdp Sega 315-5313 Megadrive VDP @53.693175 MHz, gen_vdp:snsnd Sega VDP PSG @3.579545 MHz, mono Speaker, ymsnd YM3438 OPN2C @7.670453 MHz, upd NEC uPD7759 @0.64 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Driving / Race";Driving;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"1P";-;"https://www.youtube.com/watch?v=R8RFGM9u688";-;0;NO;NO;NO;NO;English;"40 to 50 (Decent)";-;-;NO;"Waku Waku Sonic Patrol Car";
tank;"Tank/Tank Cocktail [TTL]";"1974";Atari/Kee;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;atari/atarittl.cpp;"Mame 0.153";"2014-04-07";"Mame 0.256";"2023-06-28";2;1;2;0;1;RASTER;"0";HORIZONTAL;904;520;30.459030;"vertical double joystick (2-way)";"CRT 31kHz";"Netlist CPU Device";"maincpu Netlist CPU Device @1000 MHz";-;-;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;GOOD;GOOD;GOOD;-;"TTL * Maze / Shooter Small";"TTL * Maze";-;English;"Black & White";YES;YES;NO;NO;NO;YES;YES;NO;NO;YES;NO;NO;YES;???;-;-;-;0;NO;NO;NO;NO;"Black & White";-;-;-;NO;"Tank/Tank Cocktail";
"tank8";"Tank 8 (set 1)";"1976";"Atari (Kee Games)";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"atari/tank8.cpp";"Mame 0.88";"2004-10-24";"Mame 0.256";"2023-06-28";8;1;8;1;1;RASTER;"0";HORIZONTAL;480;464;60.000000;"vertical double joystick (2-way)";"CRT 31kHz";"Motorola MC6800";"maincpu Motorola MC6800 @1.1055 MHz";"Speaker,Discrete Sound";"mono Speaker, discrete Discrete Sound";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Maze / Shooter Small";Maze;Tank;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;YES;NO;NO;YES;"8P sim";-;"https://www.youtube.com/watch?v=s1c7R8iy1Pg";-;0;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";-;-;NO;"Tank 8";
"tank8a";"Tank 8 (set 2)";"1976";"Atari (Kee Games)";NO;"tank8";YES;"tank8";-;YES;NO;NO;-;NO;YES;NO;YES;"atari/tank8.cpp";"Mame 0.88";"2004-10-24";"Mame 0.256";"2023-06-28";8;1;8;1;1;RASTER;"0";HORIZONTAL;480;464;60.000000;"vertical double joystick (2-way)";"CRT 31kHz";"Motorola MC6800";"maincpu Motorola MC6800 @1.1055 MHz";"Speaker,Discrete Sound";"mono Speaker, discrete Discrete Sound";PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;GOOD;GOOD;BADDUMP;-;"Maze / Shooter Small";Maze;Tank;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;YES;NO;NO;YES;"8P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Tank 8";
"tank8b";"Tank 8 (set 3)";"1976";"Atari (Kee Games)";NO;"tank8";YES;"tank8";-;YES;NO;NO;-;NO;YES;NO;YES;"atari/tank8.cpp";"Mame 0.88";"2004-10-24";"Mame 0.256";"2023-06-28";8;1;8;1;1;RASTER;"0";HORIZONTAL;480;464;60.000000;"vertical double joystick (2-way)";"CRT 31kHz";"Motorola MC6800";"maincpu Motorola MC6800 @1.1055 MHz";"Speaker,Discrete Sound";"mono Speaker, discrete Discrete Sound";PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;GOOD;GOOD;BADDUMP;-;"Maze / Shooter Small";Maze;Tank;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;YES;NO;NO;YES;"8P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Tank 8";
"tank8c";"Tank 8 (set 4)";"1976";"Atari (Kee Games)";NO;"tank8";YES;"tank8";-;YES;NO;NO;-;NO;YES;NO;YES;"atari/tank8.cpp";"Mame 0.88";"2004-10-24";"Mame 0.256";"2023-06-28";8;1;8;1;1;RASTER;"0";HORIZONTAL;480;464;60.000000;"vertical double joystick (2-way)";"CRT 31kHz";"Motorola MC6800";"maincpu Motorola MC6800 @1.1055 MHz";"Speaker,Discrete Sound";"mono Speaker, discrete Discrete Sound";PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Maze / Shooter Small";Maze;Tank;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;YES;NO;NO;YES;"8P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Tank 8";
"tank8d";"Tank 8 (set 5)";"1976";"Atari (Kee Games)";NO;"tank8";YES;"tank8";-;YES;NO;NO;-;NO;YES;NO;YES;"atari/tank8.cpp";"Mame 0.88";"2004-10-24";"Mame 0.256";"2023-06-28";8;1;8;1;1;RASTER;"0";HORIZONTAL;480;464;60.000000;"vertical double joystick (2-way)";"CRT 31kHz";"Motorola MC6800";"maincpu Motorola MC6800 @1.1055 MHz";"Speaker,Discrete Sound";"mono Speaker, discrete Discrete Sound";PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Maze / Shooter Small";Maze;Tank;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;YES;NO;NO;YES;"8P sim";-;-;-;0;NO;NO;NO;NO;English;-;-;-;NO;"Tank 8";
tankbatl;"Tank Battle (prototype rev. 4/21/92)";"1992";"Microprose Games Inc.";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;"misc/micro3d.cpp";"Mame 0.136u2";"2010-01-28";"Mame 0.256";"2023-06-28";2;1;2;2;1;RASTER;"0";HORIZONTAL;576;400;60.003840;"vertical double joystick (2-way)";"CRT 31kHz";"Motorola MC68000,Texas Instruments TMS34010,AMC Am29000,Intel 8051";"maincpu Motorola MC68000 @16 MHz, vgb Texas Instruments TMS34010 @40 MHz, drmath AMC Am29000 @16 MHz, audiocpu Intel 8051 @11.592 MHz";"Speaker,NEC uPD7759,YM2151 OPM,Microprose Custom Sound";"lspeaker Speaker, rspeaker Speaker, upd7759 NEC uPD7759 @0.64 MHz, ym2151 YM2151 OPM @3.579545 MHz, noise_1 Microprose Custom Sound, noise_2 Microprose Custom Sound";IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;GOOD;GOOD;GOOD;-;"Shooter / 1st Person";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;YES;YES;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=5TfXUGestLM";-;0;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";"1992";-;NO;"Tank Battle";
tinstar;"The Tin Star (A10, 4 PCB version)";"1983";"Taito Corporation";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;taito/taitosj.cpp;"Mame 0.34b1";"1998-08-16";"Mame 0.256";"2023-06-28";2;2;3;1;1;RASTER;"0";HORIZONTAL;256;224;60.000000;"double joystick (8-way)";"CRT 15kHz";"Zilog Z80,Motorola MC68705P5";"maincpu Zilog Z80 @4 MHz, audiocpu Zilog Z80 @3 MHz, bmcu:mcu Motorola MC68705P5 @3 MHz";"Speaker,AY-3-8910A PSG,8-Bit R-2R DAC,Discrete Sound";"speaker Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz, ay3 AY-3-8910A PSG @1.5 MHz, ay4 AY-3-8910A PSG @1.5 MHz, dac 8-Bit R-2R DAC, dacvol Discrete Sound";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / 3rd Person";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P alt";-;"https://www.youtube.com/watch?v=kDo9f7qE2IA";-;0;NO;NO;NO;NO;English;"70 to 80 (Good)";"1983";"29043;29031";YES;"The Tin Star";
"tinstar2";"The Tin Star (set 2)";"1983";"Taito Corporation";NO;tinstar;YES;tinstar;-;YES;NO;NO;-;NO;YES;NO;YES;taitosj.cpp;"Mame 0.116u3";"2007-06-28";"Mame 0.220";"2020-04-06";2;2;3;1;1;RASTER;"0";HORIZONTAL;256;224;60.000000;"double joystick (8-way)";"CRT 15kHz";"Zilog Z80,Motorola MC68705P5";"maincpu Zilog Z80 @4 MHz, audiocpu Zilog Z80 @3 MHz, bmcu:mcu Motorola MC68705P5 @3 MHz";"Speaker,AY-3-8910A PSG,8-Bit R-2R DAC,Discrete Sound";"speaker Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz, ay3 AY-3-8910A PSG @1.5 MHz, ay4 AY-3-8910A PSG @1.5 MHz, dac 8-Bit R-2R DAC, dacvol Discrete Sound";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / 3rd Person";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P alt";-;"https://www.youtube.com/watch?v=vM4tgnJzwME";-;0;NO;NO;NO;NO;English;-;-;"29043;29031";NO;"The Tin Star";
tinstara;"The Tin Star (TS, 5 PCB version)";"1983";"Taito Corporation";NO;tinstar;YES;tinstar;-;YES;NO;NO;-;NO;YES;NO;YES;taito/taitosj.cpp;"Mame 0.221";"2020-05-19";"Mame 0.256";"2023-06-28";2;2;3;1;1;RASTER;"0";HORIZONTAL;256;224;60.000000;"double joystick (8-way)";"CRT 15kHz";"Zilog Z80,Motorola MC68705P5";"maincpu Zilog Z80 @4 MHz, audiocpu Zilog Z80 @3 MHz, bmcu:mcu Motorola MC68705P5 @3 MHz";"Speaker,AY-3-8910A PSG,8-Bit R-2R DAC,Discrete Sound";"speaker Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz, ay3 AY-3-8910A PSG @1.5 MHz, ay4 AY-3-8910A PSG @1.5 MHz, dac 8-Bit R-2R DAC, dacvol Discrete Sound";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / 3rd Person";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P alt";-;-;-;0;NO;NO;NO;NO;English;-;-;"29043;29031";YES;"The Tin Star";
tutankhm;Tutankham;"1982";Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;konami/tutankhm.cpp;"Mame 0.25";"1997-06-28";"Mame 0.256";"2023-06-28";2;2;2;1;1;RASTER;"90";VERTICAL;768;224;60.606061;"double joystick (2-way)";"CRT 15kHz";"Motorola MC6809E,Zilog Z80";"maincpu Motorola MC6809E @1.536 MHz, timeplt_audio:tpsound Zilog Z80 @1.789772 MHz";"Speaker,AY-3-8910A PSG,RC Filter";"timeplt_audio:mono Speaker, timeplt_audio:ay1 AY-3-8910A PSG @1.789772 MHz, timeplt_audio:ay2 AY-3-8910A PSG @1.789772 MHz, timeplt_audio:filter.0.0 RC Filter, timeplt_audio:filter.0.1 RC Filter, timeplt_audio:filter.0.2 RC Filter, timeplt_audio:filter.1.0 RC Filter, timeplt_audio:filter.1.1 RC Filter, timeplt_audio:filter.1.2 RC Filter";IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;GOOD;GOOD;GOOD;-;"Maze / Shooter Large";Maze;-;English;-;YES;YES;NO;YES;NO;YES;YES;NO;NO;NO;NO;NO;YES;"2P alt";-;"https://www.youtube.com/watch?v=y1_LoLuXrBY";-;80;NO;NO;NO;NO;English;"80 to 90 (Very Good)";-;"29043;29031";NO;Tutankham;
tutankhms;"Tutankham (Stern Electronics)";"1982";"Konami (Stern Electronics license)";NO;tutankhm;YES;tutankhm;-;YES;NO;NO;-;NO;YES;NO;YES;konami/tutankhm.cpp;"Mame 0.133u1";"2009-08-02";"Mame 0.256";"2023-06-28";2;2;2;1;1;RASTER;"90";VERTICAL;768;224;60.606061;"double joystick (2-way)";"CRT 15kHz";"Motorola MC6809E,Zilog Z80";"maincpu Motorola MC6809E @1.536 MHz, timeplt_audio:tpsound Zilog Z80 @1.789772 MHz";"Speaker,AY-3-8910A PSG,RC Filter";"timeplt_audio:mono Speaker, timeplt_audio:ay1 AY-3-8910A PSG @1.789772 MHz, timeplt_audio:ay2 AY-3-8910A PSG @1.789772 MHz, timeplt_audio:filter.0.0 RC Filter, timeplt_audio:filter.0.1 RC Filter, timeplt_audio:filter.0.2 RC Filter, timeplt_audio:filter.1.0 RC Filter, timeplt_audio:filter.1.1 RC Filter, timeplt_audio:filter.1.2 RC Filter";IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;GOOD;GOOD;GOOD;-;"Maze / Shooter Large";Maze;-;English;-;YES;YES;NO;YES;NO;YES;YES;NO;NO;NO;NO;NO;YES;"2P alt";-;-;-;0;NO;NO;NO;NO;English;-;-;"29043;29031";NO;Tutankham;
ultratnk;"Ultra Tank";"1978";"Atari (Kee Games)";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;atari/ultratnk.cpp;"Mame 0.53";"2001-08-12";"Mame 0.256";"2023-06-28";2;1;2;1;1;RASTER;"0";HORIZONTAL;256;224;60.114504;"vertical double joystick (2-way)";"CRT 15kHz";"MOS Technology 6502";"maincpu MOS Technology 6502 @0.756 MHz";"Speaker,Discrete Sound";"mono Speaker, discrete Discrete Sound";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Versus";Shooter;Tank;English;Monochromatic;YES;YES;NO;YES;NO;NO;YES;NO;NO;YES;NO;NO;YES;"2P sim";https://archive.org/details/arcade_ultratnk;"https://www.youtube.com/watch?v=lG_N7BmlV34";-;0;NO;NO;NO;NO;Monochromatic;"50 to 60 (Not Good Enough)";-;-;NO;"Ultra Tank";
"vindc2r1";"Vindicators Part II (rev 1)";"1988";"Atari Games";NO;"vindctr2";YES;"vindctr2";-;YES;NO;NO;-;NO;YES;NO;NO;gauntlet.c;"Mame 0.76";"2003-10-19";"Mame 0.132u5";"2009-07-16";2;4;4;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"68010,M6502";"maincpu 68010 @7.15909 MHz, audiocpu M6502 @1.789772 MHz";"YM2151,POKEY,TMS5220";"ym YM2151 @3.579545 MHz, pokey POKEY @1.789772 MHz, tms TMS5220 @0.650826 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;Shooter;-;NO;YES;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;-;NO;"Vindicators Part II";
"vindc2r2";"Vindicators Part II (rev 2)";"1988";"Atari Games";NO;"vindctr2";YES;"vindctr2";-;YES;NO;NO;-;NO;YES;NO;NO;gauntlet.c;"Mame 0.76";"2003-10-19";"Mame 0.132u5";"2009-07-16";2;4;4;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"68010,M6502";"maincpu 68010 @7.15909 MHz, audiocpu M6502 @1.789772 MHz";"YM2151,POKEY,TMS5220";"ym YM2151 @3.579545 MHz, pokey POKEY @1.789772 MHz, tms TMS5220 @0.650826 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;Shooter;-;NO;YES;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;-;NO;"Vindicators Part II";
"vindctr2";"Vindicators Part II (rev 3)";"1988";"Atari Games";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;atari/gauntlet.cpp;"Mame 0.35b11";"1999-04-22";"Mame 0.256";"2023-06-28";2;4;4;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, audiocpu MOS Technology 6502 @1.789772 MHz, pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,YM2151 OPM,Atari C012294 POKEY,TMS5220C";"lspeaker Speaker, rspeaker Speaker, ymsnd YM2151 OPM @3.579545 MHz, pokey Atari C012294 POKEY @1.789772 MHz, tms TMS5220C @0.650826 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=qelTgYrFcGs";-;0;NO;NO;NO;NO;English;"70 to 80 (Good)";-;-;NO;"Vindicators Part II";
"vindctr2r1";"Vindicators Part II (rev 1)";"1988";"Atari Games";NO;"vindctr2";YES;"vindctr2";-;YES;NO;NO;-;NO;YES;NO;YES;atari/gauntlet.cpp;"Mame 0.133u1";"2009-08-02";"Mame 0.256";"2023-06-28";2;4;4;2;1;RASTER;"0";HORIZONTAL;336;240;59.922743;"vertical double joystick (2-way)";"CRT 15kHz";"Motorola MC68010,MOS Technology 6502,Atari C012294 POKEY";"maincpu Motorola MC68010 @7.15909 MHz, audiocpu MOS Technology 6502 @1.789772 MHz, pokey Atari C012294 POKEY @1.789772 MHz";"Speaker,YM2151 OPM,Atari C012294 POKEY,TMS5220C";"lspeaker Speaker, rspeaker Speaker, ymsnd YM2151 OPM @3.579545 MHz, pokey Atari C012294 POKEY @1.789772 MHz, tms TMS5220C @0.650826 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;GOOD;-;"Shooter / Driving Vertical";Shooter;-;English;-;YES;YES;NO;YES;NO;NO;YES;NO;NO;NO;NO;NO;YES;"2P sim";-;"https://www.youtube.com/watch?v=HxanS1TixfU";-;0;NO;NO;NO;NO;English;-;-;-;NO;"Vindicators Part II";
